id,workId,targetType,targetId,sourceType,sourceUrl,fetchedAt,extractorVersion,reviewedByHuman,confidence,notes
ev-g2-fresh-a-art-my-happy-marriage,my-happy-marriage,work,my-happy-marriage,publisher,https://www.ganganonline.com/title/30/chapter/581,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-my-next-life-as-a-villainess,my-next-life-as-a-villainess,work,my-next-life-as-a-villainess,publisher,https://data.ichijinsha.co.jp/detail/75803338,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-my-next-life-as-a-villainess,my-next-life-as-a-villainess,work,my-next-life-as-a-villainess,model,https://bookwalker.jp/de28a5cb4f-9d7f-4937-973f-dedc602cd578/?sample=1,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-my-next-life-as-a-villainess,my-next-life-as-a-villainess,work,my-next-life-as-a-villainess,manual,https://comic.pixiv.net/viewer/stories/29486,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,격리 브라우저로 공식 Pixiv Comic 제1장 내부 페이지 6쪽과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-how-a-realist-hero-rebuilt-the-kingdom,how-a-realist-hero-rebuilt-the-kingdom,work,how-a-realist-hero-rebuilt-the-kingdom,publisher,https://over-lap.co.jp/%E7%8F%BE%E5%AE%9F%E4%B8%BB%E7%BE%A9%E5%8B%87%E8%80%85%E3%81%AE%E7%8E%8B%E5%9B%BD%E5%86%8D%E5%BB%BA%E8%A8%98%E2%85%A0/product/0/9784865543216/?cat=CGB&swrd=,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-how-a-realist-hero-rebuilt-the-kingdom,how-a-realist-hero-rebuilt-the-kingdom,work,how-a-realist-hero-rebuilt-the-kingdom,model,https://comic-gardo.com/episode/3269754496561208915,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-how-a-realist-hero-rebuilt-the-kingdom,how-a-realist-hero-rebuilt-the-kingdom,work,how-a-realist-hero-rebuilt-the-kingdom,publisher,https://comic-gardo.com/episode/3269754496561208915,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-boys-run-the-riot,boys-run-the-riot,work,boys-run-the-riot,publisher,https://www.kodansha.co.jp/comic/products/0000342502,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-boys-run-the-riot,boys-run-the-riot,work,boys-run-the-riot,model,https://www.kodansha.co.jp/comic/products/0000342502/trial,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-boys-run-the-riot,boys-run-the-riot,work,boys-run-the-riot,publisher,https://www.kodansha.co.jp/comic/products/0000342502/trial,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-blue-box,blue-box,work,blue-box,publisher,https://www.s-manga.net/items/contents.html?isbn=978-4-08-882731-5,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-blue-box,blue-box,work,blue-box,model,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088827315,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-blue-box,blue-box,work,blue-box,publisher,https://www.shueisha.co.jp/books/reader/main.php?cid=9784088827315,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-the-darwin-incident,the-darwin-incident,work,the-darwin-incident,publisher,https://www.kodansha.co.jp/comic/products/0000346125,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-the-darwin-incident,the-darwin-incident,work,the-darwin-incident,model,https://www.kodansha.co.jp/comic/products/0000346125/trial,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-the-darwin-incident,the-darwin-incident,work,the-darwin-incident,publisher,https://www.kodansha.co.jp/comic/products/0000346125/trial,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-requiem-of-the-rose-king,requiem-of-the-rose-king,work,requiem-of-the-rose-king,publisher,https://www.akitashoten.co.jp/comics/4253271812,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-requiem-of-the-rose-king,requiem-of-the-rose-king,work,requiem-of-the-rose-king,model,https://arc.akitashoten.co.jp/comics/bara/1,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-requiem-of-the-rose-king,requiem-of-the-rose-king,work,requiem-of-the-rose-king,publisher,https://arc.akitashoten.co.jp/comics/bara/1,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-a-bib-i-think-our-son-is-gay,i-think-our-son-is-gay,work,i-think-our-son-is-gay,publisher,https://magazine.jp.square-enix.com/top/comics/detail/9784757562332/,2026-08-12T09:30:00+09:00,g2-fresh-a-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-a-annotation-i-think-our-son-is-gay,i-think-our-son-is-gay,work,i-think-our-son-is-gay,model,https://www.pixiv.net/artworks/74681640,2026-08-12T10:00:00+09:00,g2-fresh-a-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-a-art-i-think-our-son-is-gay,i-think-our-son-is-gay,work,i-think-our-son-is-gay,manual,https://www.pixiv.net/artworks/74681640,2026-08-12T10:30:00+09:00,g2-fresh-a-art-observation-v1,false,0.86,Edge CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
