id,workId,targetType,targetId,sourceType,sourceUrl,fetchedAt,extractorVersion,reviewedByHuman,confidence,notes
ev-g2-fresh-b-art-isabella-bird-in-wonderland,isabella-bird-in-wonderland,work,isabella-bird-in-wonderland,publisher,https://comic-walker.com/detail/KC_000652_S/episodes/KC_0006520000100012_E?episodeType=first,2026-08-12T14:30:00+09:00,g2-fresh-b-art-observation-v1,false,0.86,Edge remote CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-b-bib-arte,arte,work,arte,publisher,https://catalog.coamix.co.jp/arte/,2026-08-12T13:00:00+09:00,g2-fresh-b-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 일본어 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-b-annotation-arte,arte,work,arte,model,https://comic-zenon.com/episode/10834108156693612671,2026-08-12T13:30:00+09:00,g2-fresh-b-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 내부 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-b-art-arte,arte,work,arte,publisher,https://comic-zenon.com/episode/10834108156693612671,2026-08-12T14:30:00+09:00,g2-fresh-b-art-observation-v1,false,0.86,Edge remote CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-b-bib-thermae-romae,thermae-romae,work,thermae-romae,publisher,https://www.kadokawa.co.jp/product/200909000408/,2026-08-12T13:00:00+09:00,g2-fresh-b-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 일본어 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-b-annotation-thermae-romae,thermae-romae,work,thermae-romae,model,https://bookwalker.jp/deb36ff3ef-e829-4613-a9f3-d0f0a456d9e7/?sample=1,2026-08-12T13:30:00+09:00,g2-fresh-b-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 내부 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-b-art-thermae-romae,thermae-romae,work,thermae-romae,manual,https://bookwalker.jp/deb36ff3ef-e829-4613-a9f3-d0f0a456d9e7/?sample=1,2026-08-12T14:30:00+09:00,g2-fresh-b-art-observation-v1,false,0.86,Edge remote CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-b-bib-knights-of-sidonia,knights-of-sidonia,work,knights-of-sidonia,publisher,https://www.kodansha.co.jp/comic/products/0000029415,2026-08-12T13:00:00+09:00,g2-fresh-b-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 일본어 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-b-annotation-knights-of-sidonia,knights-of-sidonia,work,knights-of-sidonia,model,https://www.kodansha.co.jp/comic/products/0000029415/trial,2026-08-12T13:30:00+09:00,g2-fresh-b-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 내부 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-b-art-knights-of-sidonia,knights-of-sidonia,work,knights-of-sidonia,publisher,https://www.kodansha.co.jp/comic/products/0000029415/trial,2026-08-12T14:30:00+09:00,g2-fresh-b-art-observation-v1,false,0.86,Edge remote CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-b-bib-saturn-apartments,saturn-apartments,work,saturn-apartments,publisher,https://shogakukan-comic.jp/book?jdcn=091883390000d0000000,2026-08-12T13:00:00+09:00,g2-fresh-b-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 일본어 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-b-annotation-saturn-apartments,saturn-apartments,work,saturn-apartments,model,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091883390000d0000000,2026-08-12T13:30:00+09:00,g2-fresh-b-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 내부 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-b-art-saturn-apartments,saturn-apartments,work,saturn-apartments,publisher,https://e-comi.shogakukan.co.jp/viewer/open?jdcn=091883390000d0000000,2026-08-12T14:30:00+09:00,g2-fresh-b-art-observation-v1,false,0.86,Edge remote CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-b-bib-origin,origin,work,origin,publisher,https://www.kodansha.co.jp/comic/products/0000016712,2026-08-12T13:00:00+09:00,g2-fresh-b-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 일본어 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-b-annotation-origin,origin,work,origin,model,https://www.kodansha.co.jp/comic/products/0000016712/trial,2026-08-12T13:30:00+09:00,g2-fresh-b-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 내부 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-b-art-origin,origin,work,origin,publisher,https://www.kodansha.co.jp/comic/products/0000016712/trial,2026-08-12T14:30:00+09:00,g2-fresh-b-art-observation-v1,false,0.86,Edge remote CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-b-bib-accomplishments-of-the-dukes-daughter,accomplishments-of-the-dukes-daughter,work,accomplishments-of-the-dukes-daughter,publisher,https://www.kadokawa.co.jp/product/321605000436/,2026-08-12T13:00:00+09:00,g2-fresh-b-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 일본어 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-b-annotation-accomplishments-of-the-dukes-daughter,accomplishments-of-the-dukes-daughter,work,accomplishments-of-the-dukes-daughter,model,https://comic-walker.com/detail/KC_003712_S/episodes/KC_0037120000100011_E?episodeType=first,2026-08-12T13:30:00+09:00,g2-fresh-b-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 내부 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-b-art-accomplishments-of-the-dukes-daughter,accomplishments-of-the-dukes-daughter,work,accomplishments-of-the-dukes-daughter,publisher,https://comic-walker.com/detail/KC_003712_S/episodes/KC_0037120000100011_E?episodeType=first,2026-08-12T14:30:00+09:00,g2-fresh-b-art-observation-v1,false,0.86,Edge remote CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
ev-g2-fresh-b-bib-the-heroic-legend-of-arslan,the-heroic-legend-of-arslan,work,the-heroic-legend-of-arslan,publisher,https://www.kodansha.co.jp/comic/products/0000019131,2026-08-12T13:00:00+09:00,g2-fresh-b-bibliography-v1,false,0.98,2026-08-12 기준 1차 출판사 서지와 일본어 대표 1권 ISBN을 대조한 근거; 패널 검수 전
ev-g2-fresh-b-annotation-the-heroic-legend-of-arslan,the-heroic-legend-of-arslan,work,the-heroic-legend-of-arslan,model,https://www.kodansha.co.jp/comic/products/0000019131/trial,2026-08-12T13:30:00+09:00,g2-fresh-b-entry-annotation-v1,false,0.82,공식 소개와 초반 1~3권 범위의 합법적 내부 미리보기를 대조한 오프라인 모델 초벌 주석; 사람 또는 승인 패널 검수 전
ev-g2-fresh-b-art-the-heroic-legend-of-arslan,the-heroic-legend-of-arslan,work,the-heroic-legend-of-arslan,publisher,https://www.kodansha.co.jp/comic/products/0000019131/trial,2026-08-12T14:30:00+09:00,g2-fresh-b-art-observation-v1,false,0.86,Edge remote CDP로 공식 또는 출판사 연결 라이선스 내부 페이지 6쪽 이상과 2개 이상 맥락을 직접 관찰한 모델 초벌 Art 근거; exact refs는 art-evidence-manifest.csv에 기록; 사람 검수 전
